Date,USD_Spot_Price,,,,,
01-04-2015,1204.10,,,,,
02-04-2015,1202.59,,,,,
03-04-2015,1210.90,,,,,
06-04-2015,1214.70,,,,,
07-04-2015,1208.60,,,,,
08-04-2015,1202.80,,,,,
09-04-2015,1195.01,,,,,
10-04-2015,1208.05,,,,,
13-04-2015,1198.85,,,,,
14-04-2015,1193.58,,,,,
15-04-2015,1202.05,,,,,
16-04-2015,1197.65,,,,,
17-04-2015,1204.65,,,,,
20-04-2015,1196.50,,,,,
21-04-2015,1202.68,,,,,
22-04-2015,1187.30,,,,,
23-04-2015,1194.00,,,,,
24-04-2015,1179.38,,,,,
27-04-2015,1202.00,,,,,
28-04-2015,1212.10,,,,,
29-04-2015,1204.80,,,,,
30-04-2015,1184.37,,,,,
01-05-2015,1178.50,,,,,
04-05-2015,1188.25,,,,,
05-05-2015,1193.33,,,,,
06-05-2015,1191.80,,,,,
07-05-2015,1184.80,,,,,
08-05-2015,1188.15,,,,,
11-05-2015,1184.20,,,,,
12-05-2015,1193.50,,,,,
13-05-2015,1215.73,,,,,
14-05-2015,1221.52,,,,,
15-05-2015,1223.85,,,,,
18-05-2015,1225.74,,,,,
19-05-2015,1207.51,,,,,
20-05-2015,1209.28,,,,,
21-05-2015,1206.45,,,,,
22-05-2015,1206.38,,,,,
25-05-2015,1207.17,,,,,
26-05-2015,1187.30,,,,,
27-05-2015,1188.15,,,,,
28-05-2015,1188.45,,,,,
29-05-2015,1190.50,,,,,
01-06-2015,1189.15,,,,,
02-06-2015,1193.38,,,,,
03-06-2015,1185.50,,,,,
04-06-2015,1176.26,,,,,
05-06-2015,1172.00,,,,,
08-06-2015,1173.95,,,,,
09-06-2015,1176.70,,,,,
10-06-2015,1186.48,,,,,
11-06-2015,1182.30,,,,,
12-06-2015,1180.80,,,,,
15-06-2015,1186.40,,,,,
16-06-2015,1181.86,,,,,
17-06-2015,1185.45,,,,,
18-06-2015,1201.42,,,,,
19-06-2015,1200.51,,,,,
22-06-2015,1185.45,,,,,
23-06-2015,1178.44,,,,,
24-06-2015,1175.20,,,,,
25-06-2015,1173.33,,,,,
26-06-2015,1175.07,,,,,
29-06-2015,1180.36,,,,,
30-06-2015,1172.60,,,,,
01-07-2015,1168.80,,,,,
02-07-2015,1166.15,,,,,
03-07-2015,1167.94,,,,,
06-07-2015,1170.15,,,,,
07-07-2015,1155.55,,,,,
08-07-2015,1158.28,,,,,
09-07-2015,1159.65,,,,,
10-07-2015,1163.96,,,,,
13-07-2015,1158.00,,,,,
14-07-2015,1155.53,,,,,
15-07-2015,1149.65,,,,,
16-07-2015,1145.15,,,,,
17-07-2015,1134.10,,,,,
20-07-2015,1096.95,,,,,
21-07-2015,1101.41,,,,,
22-07-2015,1093.45,,,,,
23-07-2015,1090.80,,,,,
24-07-2015,1099.10,,,,,
27-07-2015,1094.42,,,,,
28-07-2015,1095.35,,,,,
29-07-2015,1096.69,,,,,
30-07-2015,1088.99,,,,,
31-07-2015,1095.65,,,,,
03-08-2015,1086.50,,,,,
04-08-2015,1087.45,,,,,
05-08-2015,1085.05,,,,,
06-08-2015,1089.41,,,,,
07-08-2015,1094.20,,,,,
10-08-2015,1104.51,,,,,
11-08-2015,1109.01,,,,,
12-08-2015,1125.30,,,,,
13-08-2015,1115.05,,,,,
14-08-2015,1114.11,,,,,
17-08-2015,1117.66,,,,,
18-08-2015,1118.01,,,,,
19-08-2015,1134.46,,,,,
20-08-2015,1153.16,,,,,
21-08-2015,1161.05,,,,,
24-08-2015,1155.05,,,,,
25-08-2015,1140.65,,,,,
26-08-2015,1125.55,,,,,
27-08-2015,1125.71,,,,,
28-08-2015,1133.96,,,,,
31-08-2015,1134.50,,,,,
01-09-2015,1140.11,,,,,
02-09-2015,1134.05,,,,,
03-09-2015,1125.25,,,,,
04-09-2015,1123.00,,,,,
07-09-2015,1119.47,,,,,
08-09-2015,1121.80,,,,,
09-09-2015,1106.10,,,,,
10-09-2015,1111.55,,,,,
11-09-2015,1107.90,,,,,
14-09-2015,1108.80,,,,,
15-09-2015,1105.40,,,,,
16-09-2015,1119.55,,,,,
17-09-2015,1131.40,,,,,
18-09-2015,1139.40,,,,,
21-09-2015,1133.30,,,,,
22-09-2015,1124.80,,,,,
23-09-2015,1130.40,,,,,
24-09-2015,1154.01,,,,,
25-09-2015,1146.24,,,,,
28-09-2015,1132.05,,,,,
29-09-2015,1127.46,,,,,
30-09-2015,1115.00,,,,,
01-10-2015,1113.55,,,,,
02-10-2015,1138.14,,,,,
05-10-2015,1135.75,,,,,
06-10-2015,1147.11,,,,,
07-10-2015,1145.40,,,,,
08-10-2015,1138.96,,,,,
09-10-2015,1157.53,,,,,
12-10-2015,1164.00,,,,,
13-10-2015,1168.80,,,,,
14-10-2015,1185.19,,,,,
15-10-2015,1183.11,,,,,
16-10-2015,1177.20,,,,,
19-10-2015,1170.45,,,,,
20-10-2015,1176.11,,,,,
21-10-2015,1167.10,,,,,
22-10-2015,1166.05,,,,,
23-10-2015,1164.26,,,,,
26-10-2015,1163.20,,,,,
27-10-2015,1166.95,,,,,
28-10-2015,1156.10,,,,,
29-10-2015,1145.91,,,,,
30-10-2015,1142.38,,,,,
02-11-2015,1133.75,,,,,
03-11-2015,1117.60,,,,,
04-11-2015,1107.44,,,,,
05-11-2015,1103.95,,,,,
06-11-2015,1088.64,,,,,
09-11-2015,1092.10,,,,,
10-11-2015,1089.91,,,,,
11-11-2015,1086.14,,,,,
12-11-2015,1085.05,,,,,
13-11-2015,1083.64,,,,,
16-11-2015,1082.85,,,,,
17-11-2015,1070.37,,,,,
18-11-2015,1071.14,,,,,
19-11-2015,1082.40,,,,,
20-11-2015,1078.10,,,,,
23-11-2015,1069.34,,,,,
24-11-2015,1075.49,,,,,
25-11-2015,1071.39,,,,,
26-11-2015,1072.25,,,,,
27-11-2015,1058.81,,,,,
30-11-2015,1064.42,,,,,
01-12-2015,1069.49,,,,,
02-12-2015,1053.69,,,,,
03-12-2015,1062.57,,,,,
04-12-2015,1086.99,,,,,
07-12-2015,1070.39,,,,,
08-12-2015,1074.69,,,,,
09-12-2015,1073.21,,,,,
10-12-2015,1071.54,,,,,
11-12-2015,1074.89,,,,,
14-12-2015,1062.90,,,,,
15-12-2015,1060.74,,,,,
16-12-2015,1072.94,,,,,
17-12-2015,1051.74,,,,,
18-12-2015,1066.19,,,,,
21-12-2015,1078.44,,,,,
22-12-2015,1072.36,,,,,
23-12-2015,1070.35,,,,,
24-12-2015,1075.88,,,,,
25-12-2015,1075.88,,,,,
28-12-2015,1069.05,,,,,
29-12-2015,1068.99,,,,,
30-12-2015,1061.45,,,,,
31-12-2015,1061.30,,,,,
01-01-2016,1060.74,,,,,
04-01-2016,1074.70,,,,,
05-01-2016,1077.66,,,,,
06-01-2016,1094.45,,,,,
07-01-2016,1109.25,,,,,
08-01-2016,1104.24,,,,,
11-01-2016,1094.26,,,,,
12-01-2016,1087.05,,,,,
13-01-2016,1093.49,,,,,
14-01-2016,1078.00,,,,,
15-01-2016,1089.10,,,,,
18-01-2016,1088.90,,,,,
19-01-2016,1087.12,,,,,
20-01-2016,1101.02,,,,,
21-01-2016,1101.60,,,,,
22-01-2016,1098.30,,,,,
25-01-2016,1108.05,,,,,
26-01-2016,1120.57,,,,,
27-01-2016,1125.59,,,,,
28-01-2016,1115.14,,,,,
29-01-2016,1118.04,,,,,
01-02-2016,1128.85,,,,,
02-02-2016,1129.12,,,,,
03-02-2016,1142.93,,,,,
04-02-2016,1155.74,,,,,
05-02-2016,1173.69,,,,,
08-02-2016,1191.14,,,,,
09-02-2016,1188.85,,,,,
10-02-2016,1197.49,,,,,
11-02-2016,1246.89,,,,,
12-02-2016,1238.05,,,,,
15-02-2016,1209.95,,,,,
16-02-2016,1200.35,,,,,
17-02-2016,1209.14,,,,,
18-02-2016,1232.35,,,,,
19-02-2016,1228.19,,,,,
22-02-2016,1208.74,,,,,
23-02-2016,1227.46,,,,,
24-02-2016,1229.35,,,,,
25-02-2016,1234.64,,,,,
26-02-2016,1222.60,,,,,
29-02-2016,1238.14,,,,,
01-03-2016,1232.26,,,,,
02-03-2016,1240.30,,,,,
03-03-2016,1263.69,,,,,
04-03-2016,1259.44,,,,,
07-03-2016,1267.39,,,,,
08-03-2016,1261.10,,,,,
09-03-2016,1252.94,,,,,
10-03-2016,1271.44,,,,,
11-03-2016,1248.44,,,,,
14-03-2016,1235.28,,,,,
15-03-2016,1232.38,,,,,
16-03-2016,1263.08,,,,,
17-03-2016,1257.90,,,,,
18-03-2016,1255.30,,,,,
21-03-2016,1243.74,,,,,
22-03-2016,1248.38,,,,,
23-03-2016,1220.17,,,,,
24-03-2016,1216.99,,,,,
25-03-2016,1216.47,,,,,
28-03-2016,1221.05,,,,,
29-03-2016,1242.55,,,,,
30-03-2016,1224.85,,,,,
31-03-2016,1232.70,,,,,
01-04-2016,1222.49,,,,,
04-04-2016,1215.40,,,,,
05-04-2016,1231.14,,,,,
06-04-2016,1222.35,,,,,
07-04-2016,1240.69,,,,,
08-04-2016,1240.39,,,,,
11-04-2016,1257.95,,,,,
12-04-2016,1255.94,,,,,
13-04-2016,1243.14,,,,,
14-04-2016,1227.39,,,,,
15-04-2016,1234.05,,,,,
18-04-2016,1231.55,,,,,
19-04-2016,1250.50,,,,,
20-04-2016,1244.05,,,,,
21-04-2016,1248.85,,,,,
22-04-2016,1232.30,,,,,
25-04-2016,1237.90,,,,,
26-04-2016,1243.44,,,,,
27-04-2016,1246.10,,,,,
28-04-2016,1266.48,,,,,
29-04-2016,1293.74,,,,,
02-05-2016,1291.60,,,,,
03-05-2016,1286.00,,,,,
04-05-2016,1279.49,,,,,
05-05-2016,1278.05,,,,,
06-05-2016,1288.70,,,,,
09-05-2016,1263.85,,,,,
10-05-2016,1266.40,,,,,
11-05-2016,1277.69,,,,,
12-05-2016,1263.49,,,,,
13-05-2016,1273.60,,,,,
16-05-2016,1273.86,,,,,
17-05-2016,1280.00,,,,,
18-05-2016,1258.30,,,,,
19-05-2016,1255.10,,,,,
20-05-2016,1252.30,,,,,
23-05-2016,1249.24,,,,,
24-05-2016,1227.00,,,,,
25-05-2016,1224.18,,,,,
26-05-2016,1220.15,,,,,
27-05-2016,1212.40,,,,,
30-05-2016,1205.58,,,,,
31-05-2016,1215.24,,,,,
01-06-2016,1213.35,,,,,
02-06-2016,1210.95,,,,,
03-06-2016,1244.49,,,,,
06-06-2016,1245.24,,,,,
07-06-2016,1243.85,,,,,
08-06-2016,1262.14,,,,,
09-06-2016,1269.15,,,,,
10-06-2016,1274.20,,,,,
13-06-2016,1284.05,,,,,
14-06-2016,1285.85,,,,,
15-06-2016,1291.49,,,,,
16-06-2016,1279.14,,,,,
17-06-2016,1298.60,,,,,
20-06-2016,1290.15,,,,,
21-06-2016,1268.44,,,,,
22-06-2016,1266.31,,,,,
23-06-2016,1255.65,,,,,
24-06-2016,1315.98,,,,,
27-06-2016,1324.80,,,,,
28-06-2016,1312.51,,,,,
29-06-2016,1318.89,,,,,
30-06-2016,1322.18,,,,,
01-07-2016,1342.30,,,,,
04-07-2016,1350.78,,,,,
05-07-2016,1356.14,,,,,
06-07-2016,1363.89,,,,,
07-07-2016,1360.60,,,,,
08-07-2016,1366.80,,,,,
11-07-2016,1355.25,,,,,
12-07-2016,1331.65,,,,,
13-07-2016,1342.85,,,,,
14-07-2016,1335.10,,,,,
15-07-2016,1337.85,,,,,
18-07-2016,1328.79,,,,,
19-07-2016,1332.13,,,,,
20-07-2016,1315.95,,,,,
21-07-2016,1331.09,,,,,
22-07-2016,1322.38,,,,,
25-07-2016,1315.56,,,,,
26-07-2016,1320.32,,,,,
27-07-2016,1339.86,,,,,
28-07-2016,1335.79,,,,,
29-07-2016,1350.91,,,,,
01-08-2016,1353.21,,,,,
02-08-2016,1363.68,,,,,
03-08-2016,1357.90,,,,,
04-08-2016,1361.20,,,,,
05-08-2016,1335.80,,,,,
08-08-2016,1335.38,,,,,
09-08-2016,1340.75,,,,,
10-08-2016,1346.67,,,,,
11-08-2016,1338.87,,,,,
12-08-2016,1336.19,,,,,
15-08-2016,1339.36,,,,,
16-08-2016,1346.08,,,,,
17-08-2016,1348.66,,,,,
18-08-2016,1352.34,,,,,
19-08-2016,1341.78,,,,,
22-08-2016,1339.02,,,,,
23-08-2016,1338.10,,,,,
24-08-2016,1323.75,,,,,
25-08-2016,1321.70,,,,,
26-08-2016,1321.33,,,,,
29-08-2016,1323.41,,,,,
30-08-2016,1311.15,,,,,
31-08-2016,1308.95,,,,,
01-09-2016,1313.79,,,,,
02-09-2016,1325.01,,,,,
05-09-2016,1327.08,,,,,
06-09-2016,1349.88,,,,,
07-09-2016,1345.24,,,,,
08-09-2016,1338.35,,,,,
09-09-2016,1328.15,,,,,
12-09-2016,1327.63,,,,,
13-09-2016,1319.05,,,,,
14-09-2016,1322.97,,,,,
15-09-2016,1314.25,,,,,
16-09-2016,1310.43,,,,,
19-09-2016,1313.39,,,,,
20-09-2016,1315.10,,,,,
21-09-2016,1336.85,,,,,
22-09-2016,1337.30,,,,,
23-09-2016,1337.61,,,,,
26-09-2016,1337.97,,,,,
27-09-2016,1327.36,,,,,
28-09-2016,1321.41,,,,,
29-09-2016,1320.27,,,,,
30-09-2016,1315.96,,,,,
03-10-2016,1311.96,,,,,
04-10-2016,1268.30,,,,,
05-10-2016,1266.70,,,,,
06-10-2016,1254.74,,,,,
07-10-2016,1256.97,,,,,
10-10-2016,1259.74,,,,,
11-10-2016,1253.25,,,,,
12-10-2016,1255.33,,,,,
13-10-2016,1258.12,,,,,
14-10-2016,1250.55,,,,,
17-10-2016,1255.70,,,,,
18-10-2016,1262.84,,,,,
19-10-2016,1269.40,,,,,
20-10-2016,1266.00,,,,,
21-10-2016,1266.75,,,,,
24-10-2016,1264.44,,,,,
25-10-2016,1274.35,,,,,
26-10-2016,1266.99,,,,,
27-10-2016,1268.30,,,,,
28-10-2016,1276.30,,,,,
31-10-2016,1277.38,,,,,
01-11-2016,1288.15,,,,,
02-11-2016,1297.39,,,,,
03-11-2016,1303.75,,,,,
04-11-2016,1304.25,,,,,
07-11-2016,1281.41,,,,,
08-11-2016,1275.64,,,,,
09-11-2016,1278.00,,,,,
10-11-2016,1259.76,,,,,
11-11-2016,1225.68,,,,,
14-11-2016,1220.26,,,,,
15-11-2016,1228.08,,,,,
16-11-2016,1225.30,,,,,
17-11-2016,1216.39,,,,,
18-11-2016,1208.69,,,,,
21-11-2016,1214.05,,,,,
22-11-2016,1212.24,,,,,
23-11-2016,1187.77,,,,,
24-11-2016,1184.00,,,,,
25-11-2016,1183.63,,,,,
28-11-2016,1193.44,,,,,
29-11-2016,1188.46,,,,,
30-11-2016,1173.11,,,,,
01-12-2016,1171.30,,,,,
02-12-2016,1176.92,,,,,
05-12-2016,1170.26,,,,,
06-12-2016,1169.74,,,,,
07-12-2016,1174.00,,,,,
08-12-2016,1170.55,,,,,
09-12-2016,1157.87,,,,,
12-12-2016,1162.21,,,,,
13-12-2016,1158.35,,,,,
14-12-2016,1144.25,,,,,
15-12-2016,1128.43,,,,,
16-12-2016,1134.09,,,,,
19-12-2016,1139.05,,,,,
20-12-2016,1132.20,,,,,
21-12-2016,1131.80,,,,,
22-12-2016,1128.69,,,,,
23-12-2016,1133.49,,,,,
26-12-2016,1133.94,,,,,
27-12-2016,1139.35,,,,,
28-12-2016,1142.45,,,,,
29-12-2016,1158.32,,,,,
30-12-2016,1151.85,,,,,
02-01-2017,1150.52,,,,,
03-01-2017,1158.91,,,,,
04-01-2017,1163.80,,,,,
05-01-2017,1180.48,,,,,
06-01-2017,1172.81,,,,,
09-01-2017,1181.27,,,,,
10-01-2017,1187.74,,,,,
11-01-2017,1191.85,,,,,
12-01-2017,1195.66,,,,,
13-01-2017,1197.66,,,,,
16-01-2017,1203.17,,,,,
17-01-2017,1216.54,,,,,
18-01-2017,1203.64,,,,,
19-01-2017,1205.14,,,,,
20-01-2017,1209.96,,,,,
23-01-2017,1217.48,,,,,
24-01-2017,1208.81,,,,,
25-01-2017,1200.31,,,,,
26-01-2017,1188.57,,,,,
27-01-2017,1191.60,,,,,
30-01-2017,1195.35,,,,,
31-01-2017,1210.63,,,,,
01-02-2017,1209.49,,,,,
02-02-2017,1215.93,,,,,
03-02-2017,1219.88,,,,,
06-02-2017,1235.59,,,,,
07-02-2017,1233.72,,,,,
08-02-2017,1241.99,,,,,
09-02-2017,1230.89,,,,,
10-02-2017,1234.12,,,,,
13-02-2017,1225.44,,,,,
14-02-2017,1228.61,,,,,
15-02-2017,1232.94,,,,,
16-02-2017,1239.14,,,,,
17-02-2017,1235.29,,,,,
20-02-2017,1238.38,,,,,
21-02-2017,1235.97,,,,,
22-02-2017,1237.69,,,,,
23-02-2017,1249.41,,,,,
24-02-2017,1256.94,,,,,
27-02-2017,1252.76,,,,,
28-02-2017,1248.59,,,,,
01-03-2017,1248.94,,,,,
02-03-2017,1235.30,,,,,
03-03-2017,1234.30,,,,,
06-03-2017,1225.96,,,,,
07-03-2017,1215.67,,,,,
08-03-2017,1207.58,,,,,
09-03-2017,1200.83,,,,,
10-03-2017,1204.55,,,,,
13-03-2017,1204.05,,,,,
14-03-2017,1199.08,,,,,
15-03-2017,1219.40,,,,,
16-03-2017,1226.78,,,,,
17-03-2017,1229.15,,,,,
20-03-2017,1233.90,,,,,
21-03-2017,1245.00,,,,,
22-03-2017,1249.35,,,,,
23-03-2017,1245.30,,,,,
24-03-2017,1244.17,,,,,
27-03-2017,1254.30,,,,,
28-03-2017,1251.63,,,,,
29-03-2017,1252.45,,,,,
30-03-2017,1243.30,,,,,
31-03-2017,1249.13,,,,,
03-04-2017,1253.35,,,,,
04-04-2017,1256.22,,,,,
05-04-2017,1255.30,,,,,
06-04-2017,1251.80,,,,,
07-04-2017,1254.05,,,,,
10-04-2017,1254.73,,,,,
11-04-2017,1274.44,,,,,
12-04-2017,1286.60,,,,,
13-04-2017,1287.74,,,,,
14-04-2017,1285.69,,,,,
17-04-2017,1284.80,,,,,
18-04-2017,1289.64,,,,,
19-04-2017,1279.66,,,,,
20-04-2017,1281.85,,,,,
21-04-2017,1284.50,,,,,
24-04-2017,1275.30,,,,,
25-04-2017,1263.76,,,,,
26-04-2017,1269.05,,,,,
27-04-2017,1264.60,,,,,
28-04-2017,1268.15,,,,,
01-05-2017,1256.80,,,,,
02-05-2017,1256.90,,,,,
03-05-2017,1238.38,,,,,
04-05-2017,1227.75,,,,,
05-05-2017,1227.74,,,,,
08-05-2017,1226.30,,,,,
09-05-2017,1221.30,,,,,
10-05-2017,1219.15,,,,,
11-05-2017,1224.85,,,,,
12-05-2017,1228.83,,,,,
15-05-2017,1230.71,,,,,
16-05-2017,1236.80,,,,,
17-05-2017,1260.74,,,,,
18-05-2017,1247.05,,,,,
19-05-2017,1255.55,,,,,
22-05-2017,1260.46,,,,,
23-05-2017,1251.16,,,,,
24-05-2017,1258.55,,,,,
25-05-2017,1255.76,,,,,
26-05-2017,1267.05,,,,,
29-05-2017,1266.97,,,,,
30-05-2017,1263.10,,,,,
31-05-2017,1268.59,,,,,
01-06-2017,1265.64,,,,,
02-06-2017,1279.98,,,,,
05-06-2017,1279.95,,,,,
06-06-2017,1294.00,,,,,
07-06-2017,1286.91,,,,,
08-06-2017,1278.90,,,,,
09-06-2017,1266.40,,,,,
12-06-2017,1265.74,,,,,
13-06-2017,1265.85,,,,,
14-06-2017,1261.18,,,,,
15-06-2017,1254.00,,,,,
16-06-2017,1253.63,,,,,
19-06-2017,1243.25,,,,,
20-06-2017,1243.19,,,,,
21-06-2017,1246.55,,,,,
22-06-2017,1250.62,,,,,
23-06-2017,1256.90,,,,,
26-06-2017,1244.45,,,,,
27-06-2017,1247.10,,,,,
28-06-2017,1249.32,,,,,
29-06-2017,1245.74,,,,,
30-06-2017,1241.60,,,,,
03-07-2017,1220.46,,,,,
04-07-2017,1223.97,,,,,
05-07-2017,1226.95,,,,,
06-07-2017,1225.15,,,,,
07-07-2017,1212.90,,,,,
10-07-2017,1214.35,,,,,
11-07-2017,1217.69,,,,,
12-07-2017,1220.00,,,,,
13-07-2017,1217.45,,,,,
14-07-2017,1228.98,,,,,
17-07-2017,1234.40,,,,,
18-07-2017,1242.46,,,,,
19-07-2017,1240.87,,,,,
20-07-2017,1244.74,,,,,
21-07-2017,1254.90,,,,,
24-07-2017,1255.24,,,,,
25-07-2017,1249.05,,,,,
26-07-2017,1261.10,,,,,
27-07-2017,1259.00,,,,,
28-07-2017,1269.25,,,,,
31-07-2017,1269.55,,,,,
01-08-2017,1269.05,,,,,
02-08-2017,1266.70,,,,,
03-08-2017,1268.65,,,,,
04-08-2017,1258.60,,,,,
07-08-2017,1257.69,,,,,
08-08-2017,1260.64,,,,,
09-08-2017,1277.55,,,,,
10-08-2017,1286.90,,,,,
11-08-2017,1289.21,,,,,
14-08-2017,1281.95,,,,,
15-08-2017,1272.13,,,,,
16-08-2017,1283.10,,,,,
17-08-2017,1288.01,,,,,
18-08-2017,1284.50,,,,,
21-08-2017,1291.22,,,,,
22-08-2017,1284.72,,,,,
